Level	Rule Name	Subject	Property	Value
WARN	missing_obsolete_label	transcriptional response to pheromone at increased pheromone level [FYPO:0000985]	label [rdfs:label]	transcriptional response to pheromone at increased pheromone level	
WARN	missing_obsolete_label	increased transcriptional response to pheromone at normal pheromone level [FYPO:0000986]	label [rdfs:label]	increased transcriptional response to pheromone at normal pheromone level	
WARN	missing_obsolete_label	decreased transcriptional response to pheromone at normal pheromone level [FYPO:0000987]	label [rdfs:label]	decreased transcriptional response to pheromone at normal pheromone level	
WARN	missing_obsolete_label	increased protein tyrosine phosphorylation during vegetative growth [FYPO:0001180]	label [rdfs:label]	increased protein tyrosine phosphorylation during vegetative growth	
WARN	missing_obsolete_label	binucleate monoseptate cell [FYPO:0001224]	label [rdfs:label]	binucleate monoseptate cell	
WARN	missing_obsolete_label	stubby cell during cellular hyperosmotic response [FYPO:0001262]	label [rdfs:label]	stubby cell during cellular hyperosmotic response	
WARN	missing_obsolete_label	branched, elongated cell during cellular hyperosmotic response [FYPO:0001263]	label [rdfs:label]	branched, elongated cell during cellular hyperosmotic response	
WARN	missing_obsolete_label	increased basal transcription from CDRE promoter [FYPO:0001459]	label [rdfs:label]	increased basal transcription from CDRE promoter	
WARN	missing_obsolete_label	increased immediate intracellular calcium spike following extracellular calcium stimulus [FYPO:0001464]	label [rdfs:label]	increased immediate intracellular calcium spike following extracellular calcium stimulus	
WARN	missing_obsolete_label	normal increase in steady-state intracellular calcium level following extracellular calcium stimulus [FYPO:0001467]	label [rdfs:label]	normal increase in steady-state intracellular calcium level following extracellular calcium stimulus	
WARN	missing_obsolete_label	abnormal gamma-glutamyltransferase activity [FYPO:0001519]	label [rdfs:label]	abnormal gamma-glutamyltransferase activity	
WARN	missing_obsolete_label	increased gamma-glutamyltransferase activity [FYPO:0001520]	label [rdfs:label]	increased gamma-glutamyltransferase activity	
WARN	missing_obsolete_label	inviable cell at high temperature [FYPO:0001801]	label [rdfs:label]	inviable cell at high temperature	
WARN	missing_obsolete_label	elongated cell during cellular response to caffeine [FYPO:0001802]	label [rdfs:label]	elongated cell during cellular response to caffeine	
WARN	missing_obsolete_label	multiseptate cell during cellular response to caffeine [FYPO:0001803]	label [rdfs:label]	multiseptate cell during cellular response to caffeine	
WARN	missing_obsolete_label	abnormal cell cycle arrest in mitotic anaphase, with unseparated sister chromatids [FYPO:0001947]	label [rdfs:label]	abnormal cell cycle arrest in mitotic anaphase, with unseparated sister chromatids	
WARN	missing_obsolete_label	abnormal cell separation after cytokinesis, with abnormal nuclear division [FYPO:0001973]	label [rdfs:label]	abnormal cell separation after cytokinesis, with abnormal nuclear division	
WARN	missing_obsolete_label	inviable cell at low temperature [FYPO:0002055]	label [rdfs:label]	inviable cell at low temperature	
WARN	missing_obsolete_label	inviable cell population at high temperature [FYPO:0002074]	label [rdfs:label]	inviable cell population at high temperature	
WARN	missing_obsolete_label	inviable vegetative cell population at high temperature [FYPO:0002075]	label [rdfs:label]	inviable vegetative cell population at high temperature	
