Level	Rule Name	Subject	Property	Value
ERROR	multiple_equivalent_classes	confidence information statement [CIO:0000000]	owl:equivalentClass	blank node <70585592bd83b46bdc1a3e1547c8db57>	
ERROR	multiple_equivalent_classes	confidence information statement [CIO:0000000]	owl:equivalentClass	blank node <bf26da8ffe35b206546c809c985b08dd>	
ERROR	missing_ontology_description	cio.owl	dc11:description		
ERROR	missing_ontology_license	cio.owl	dc:license		
ERROR	missing_ontology_title	cio.owl	dc11:title		
INFO	missing_superclass	confidence information element [CIO:0000040]	rdfs:subClassOf		
