Level	Rule Name	Subject	Property	Value
ERROR	missing_ontology_description	blank node <27eb1a244b16eb5ca0cda03ea71cac3f>	dc11:description		
ERROR	missing_ontology_license	blank node <27eb1a244b16eb5ca0cda03ea71cac3f>	dc:license		
ERROR	missing_ontology_title	blank node <27eb1a244b16eb5ca0cda03ea71cac3f>	dc11:title		
