Level	Rule Name	Subject	Property	Value
ERROR	missing_ontology_description	olatdv.owl	dc11:description		
ERROR	missing_ontology_license	olatdv.owl	dc:license		
ERROR	missing_ontology_title	olatdv.owl	dc11:title		
