Level	Rule Name	Subject	Property	Value
ERROR	missing_ontology_description	blank node <11a55c404a49cbd09eba9f32c9f66735>	dc11:description		
ERROR	missing_ontology_license	blank node <11a55c404a49cbd09eba9f32c9f66735>	dc:license		
ERROR	missing_ontology_title	blank node <11a55c404a49cbd09eba9f32c9f66735>	dc11:title		
