Level	Rule Name	Subject	Property	Value
ERROR	missing_ontology_description	blank node <7183893b97a1d4c532faedca312307b7>	dc11:description		
ERROR	missing_ontology_license	blank node <7183893b97a1d4c532faedca312307b7>	dc:license		
ERROR	missing_ontology_title	blank node <7183893b97a1d4c532faedca312307b7>	dc11:title		
