Level	Rule Name	Subject	Property	Value
ERROR	missing_ontology_description	pdumdv.owl	dc11:description		
ERROR	missing_ontology_license	pdumdv.owl	dc:license		
ERROR	missing_ontology_title	pdumdv.owl	dc11:title		
